case_id;activity;timestamp;Office;resource;Salary;Contract Type;Department;Seniority
ID_0883;Learning and Development Program;24/08/2022 5:38;Dubai;Software Engineer;140073;Freelance;Engineering;Senior
ID_0883;Annual Performance Review;04/11/2022 7:48;Dubai;Software Engineer;140073;Freelance;Engineering;Senior
ID_0883;Offboarding/Retirement;15/11/2022 11:02;Dubai;Software Engineer;140073;Freelance;Engineering;Senior
ID_0884;Job Posting;06/02/2021 20:23;London;Software Engineer;147579;Full-Time;Engineering;Senior
ID_0884;Application Submission;12/02/2021 21:00;London;Software Engineer;147579;Full-Time;Engineering;Senior
ID_0884;Candidate Screening;14/02/2021 23:42;London;Software Engineer;147579;Full-Time;Engineering;Senior
ID_0884;Interview Process;19/02/2021 6:30;London;Software Engineer;147579;Full-Time;Engineering;Senior
ID_0884;Job Offer Extended;20/03/2021 8:25;London;Software Engineer;147579;Full-Time;Engineering;Senior
ID_0884;Job Offer Initially Accepted;30/03/2021 13:36;London;Software Engineer;147579;Full-Time;Engineering;Senior
ID_0884;Candidate Withdraws Post-Acceptance;31/03/2021 13:36;London;Software Engineer;147579;Full-Time;Engineering;Senior
ID_0884;Position Reopened;01/04/2021 13:36;London;Software Engineer;147579;Full-Time;Engineering;Senior
ID_0885;Job Posting;18/10/2021 7:12;Dubai;Product Manager;117992;Full-Time;Product Management;Mid-level
ID_0885;Application Submission;22/10/2021 8:33;Dubai;Product Manager;117992;Full-Time;Product Management;Mid-level
ID_0885;Candidate Screening;23/10/2021 10:14;Dubai;Product Manager;117992;Full-Time;Product Management;Mid-level
ID_0885;Interview Process;25/10/2021 10:20;Dubai;Product Manager;117992;Full-Time;Product Management;Mid-level
ID_0885;Job Offer Extended;09/11/2021 21:16;Dubai;Product Manager;117992;Full-Time;Product Management;Mid-level
ID_0885;Job Offer Accepted;11/11/2021 5:57;Dubai;Product Manager;117992;Full-Time;Product Management;Mid-level
ID_0885;Onboarding Initiated;15/11/2021 18:53;Dubai;Product Manager;117992;Full-Time;Product Management;Mid-level
ID_0885;Completion of Onboarding;24/11/2021 16:58;Dubai;Product Manager;117992;Full-Time;Product Management;Mid-level
ID_0885;Performance Evaluation;08/06/2022 12:21;Dubai;Product Manager;117992;Full-Time;Product Management;Mid-level
ID_0885;Promotion/Salary Adjustment;24/06/2022 0:42;Dubai;Product Manager;117992;Full-Time;Product Management;Mid-level
ID_0885;Learning and Development Program;03/07/2022 4:16;Dubai;Product Manager;117992;Full-Time;Product Management;Mid-level
ID_0885;Annual Performance Review;30/09/2022 12:21;Dubai;Product Manager;117992;Full-Time;Product Management;Mid-level
ID_0885;Offboarding/Retirement;15/10/2022 11:05;Dubai;Product Manager;117992;Full-Time;Product Management;Mid-level
ID_0886;Job Posting;02/02/2021 4:40;New York;UX/UI Designer;99365;Freelance;Design;Mid-level
ID_0886;Application Submission;06/02/2021 12:40;New York;UX/UI Designer;99365;Freelance;Design;Mid-level
ID_0886;Candidate Screening;08/02/2021 17:15;New York;UX/UI Designer;99365;Freelance;Design;Mid-level
ID_0886;Interview Process;14/02/2021 20:43;New York;UX/UI Designer;99365;Freelance;Design;Mid-level
ID_0886;Job Offer Extended;22/02/2021 1:18;New York;UX/UI Designer;99365;Freelance;Design;Mid-level
ID_0886;Job Offer Accepted;25/02/2021 19:33;New York;UX/UI Designer;99365;Freelance;Design;Mid-level
ID_0886;Onboarding Initiated;05/03/2021 9:30;New York;UX/UI Designer;99365;Freelance;Design;Mid-level
ID_0886;Completion of Onboarding;12/03/2021 9:34;New York;UX/UI Designer;99365;Freelance;Design;Mid-level
ID_0886;Performance Evaluation;02/12/2021 8:21;New York;UX/UI Designer;99365;Freelance;Design;Mid-level
ID_0886;Promotion/Salary Adjustment;12/12/2021 2:49;New York;UX/UI Designer;99365;Freelance;Design;Mid-level
ID_0886;Learning and Development Program;20/12/2021 21:23;New York;UX/UI Designer;99365;Freelance;Design;Mid-level
ID_0886;Annual Performance Review;07/03/2022 21:01;New York;UX/UI Designer;99365;Freelance;Design;Mid-level
ID_0886;Offboarding/Retirement;19/03/2022 10:08;New York;UX/UI Designer;99365;Freelance;Design;Mid-level
ID_0887;Job Posting;22/11/2021 17:19;Berlin;Product Manager;90676;Part-Time;Product Management;Junior
ID_0887;Application Submission;27/11/2021 4:22;Berlin;Product Manager;90676;Part-Time;Product Management;Junior
ID_0887;Candidate Screening;29/11/2021 16:00;Berlin;Product Manager;90676;Part-Time;Product Management;Junior
ID_0887;Interview Process;04/12/2021 23:04;Berlin;Product Manager;90676;Part-Time;Product Management;Junior
ID_0887;Job Offer Extended;03/01/2022 1:51;Berlin;Product Manager;90676;Part-Time;Product Management;Junior
ID_0887;Job Offer Accepted;10/01/2022 20:41;Berlin;Product Manager;90676;Part-Time;Product Management;Junior
ID_0887;Onboarding Initiated;18/01/2022 18:50;Berlin;Product Manager;90676;Part-Time;Product Management;Junior
ID_0887;Completion of Onboarding;23/01/2022 12:12;Berlin;Product Manager;90676;Part-Time;Product Management;Junior
ID_0887;Early Termination;03/06/2023 23:03;Berlin;Product Manager;90676;Part-Time;Product Management;Junior
ID_0887;Exit Interview;08/06/2023 16:24;Berlin;Product Manager;90676;Part-Time;Product Management;Junior
ID_0887;Final Settlement;11/06/2023 19:39;Berlin;Product Manager;90676;Part-Time;Product Management;Junior
ID_0887;Offboarding/Retirement;26/06/2023 16:15;Berlin;Product Manager;90676;Part-Time;Product Management;Junior
ID_0888;Job Posting;14/09/2021 0:06;New York;Product Manager;116634;Part-Time;Product Management;Mid-level
ID_0888;Application Submission;20/09/2021 19:50;New York;Product Manager;116634;Part-Time;Product Management;Mid-level
ID_0888;Candidate Screening;21/09/2021 16:10;New York;Product Manager;116634;Part-Time;Product Management;Mid-level
ID_0888;Interview Process;24/09/2021 23:09;New York;Product Manager;116634;Part-Time;Product Management;Mid-level
ID_0888;Job Offer Extended;08/10/2021 11:00;New York;Product Manager;116634;Part-Time;Product Management;Mid-level
ID_0888;Job Offer Accepted;10/10/2021 6:51;New York;Product Manager;116634;Part-Time;Product Management;Mid-level
ID_0888;Onboarding Initiated;17/10/2021 10:43;New York;Product Manager;116634;Part-Time;Product Management;Mid-level
ID_0888;Initial Training Program;24/10/2021 1:59;New York;Product Manager;116634;Part-Time;Product Management;Mid-level
ID_0888;Completion of Onboarding;25/10/2021 1:59;New York;Product Manager;116634;Part-Time;Product Management;Mid-level
ID_0888;Performance Evaluation;29/07/2022 5:57;New York;Product Manager;116634;Part-Time;Product Management;Mid-level
ID_0888;Learning and Development Program;13/08/2022 16:07;New York;Product Manager;116634;Part-Time;Product Management;Mid-level
ID_0888;Annual Performance Review;30/09/2022 3:54;New York;Product Manager;116634;Part-Time;Product Management;Mid-level
ID_0888;Offboarding/Retirement;07/10/2022 5:27;New York;Product Manager;116634;Part-Time;Product Management;Mid-level
ID_0889;Job Posting;02/06/2021 13:18;London;UX/UI Designer;91294;Full-Time;Design;Mid-level
ID_0889;Application Submission;09/06/2021 21:23;London;UX/UI Designer;91294;Full-Time;Design;Mid-level
ID_0889;Candidate Screening;12/06/2021 14:44;London;UX/UI Designer;91294;Full-Time;Design;Mid-level
ID_0889;Interview Process;18/06/2021 11:02;London;UX/UI Designer;91294;Full-Time;Design;Mid-level
ID_0889;Job Offer Extended;14/07/2021 10:08;London;UX/UI Designer;91294;Full-Time;Design;Mid-level
ID_0889;Job Offer Accepted;21/07/2021 14:32;London;UX/UI Designer;91294;Full-Time;Design;Mid-level
ID_0889;Onboarding Initiated;25/07/2021 17:02;London;UX/UI Designer;91294;Full-Time;Design;Mid-level
ID_0889;Delay Due to Incomplete Documentation;02/08/2021 4:56;London;UX/UI Designer;91294;Full-Time;Design;Mid-level
ID_0889;Onboarding Restarted;03/08/2021 4:56;London;UX/UI Designer;91294;Full-Time;Design;Mid-level
ID_0889;Completion of Onboarding;04/08/2021 4:56;London;UX/UI Designer;91294;Full-Time;Design;Mid-level
ID_0889;Performance Evaluation;11/07/2023 21:20;London;UX/UI Designer;91294;Full-Time;Design;Mid-level
ID_0889;Annual Performance Review;25/07/2023 21:55;London;UX/UI Designer;91294;Full-Time;Design;Mid-level
ID_0889;Offboarding/Retirement;06/08/2023 20:17;London;UX/UI Designer;91294;Full-Time;Design;Mid-level
ID_0890;Job Posting;22/10/2021 18:49;San Francisco;Data Scientist;111575;Full-Time;Data Science;Junior
ID_0890;Application Submission;27/10/2021 10:23;San Francisco;Data Scientist;111575;Full-Time;Data Science;Junior
ID_0890;Candidate Screening;28/10/2021 19:39;San Francisco;Data Scientist;111575;Full-Time;Data Science;Junior
ID_0890;Interview Process;02/11/2021 2:04;San Francisco;Data Scientist;111575;Full-Time;Data Science;Junior
ID_0890;Job Offer Extended;14/11/2021 15:56;San Francisco;Data Scientist;111575;Full-Time;Data Science;Junior
ID_0890;Job Offer Accepted;16/11/2021 11:22;San Francisco;Data Scientist;111575;Full-Time;Data Science;Junior
ID_0890;Onboarding Initiated;22/11/2021 7:44;San Francisco;Data Scientist;111575;Full-Time;Data Science;Junior
ID_0890;Completion of Onboarding;27/11/2021 2:55;San Francisco;Data Scientist;111575;Full-Time;Data Science;Junior
ID_0890;Performance Evaluation;29/08/2023 5:14;San Francisco;Data Scientist;111575;Full-Time;Data Science;Junior
ID_0890;Promotion/Salary Adjustment;08/09/2023 15:22;San Francisco;Data Scientist;111575;Full-Time;Data Science;Junior
ID_0890;Learning and Development Program;18/09/2023 19:16;San Francisco;Data Scientist;111575;Full-Time;Data Science;Junior
ID_0890;Annual Performance Review;21/10/2023 19:48;San Francisco;Data Scientist;111575;Full-Time;Data Science;Junior
ID_0890;Offboarding/Retirement;29/10/2023 11:30;San Francisco;Data Scientist;111575;Full-Time;Data Science;Junior
ID_0891;Job Posting;03/08/2021 6:10;Berlin;Software Engineer;137518;Full-Time;Engineering;Senior
ID_0891;Application Submission;09/08/2021 5:43;Berlin;Software Engineer;137518;Full-Time;Engineering;Senior
ID_0891;Candidate Screening;09/08/2021 13:13;Berlin;Software Engineer;137518;Full-Time;Engineering;Senior
ID_0891;Interview Process;14/08/2021 7:49;Berlin;Software Engineer;137518;Full-Time;Engineering;Senior
ID_0891;Job Offer Extended;08/09/2021 9:51;Berlin;Software Engineer;137518;Full-Time;Engineering;Senior
ID_0891;Job Offer Accepted;13/09/2021 21:32;Berlin;Software Engineer;137518;Full-Time;Engineering;Senior
ID_0891;Onboarding Initiated;15/09/2021 19:27;Berlin;Software Engineer;137518;Full-Time;Engineering;Senior
ID_0891;Completion of Onboarding;23/09/2021 14:01;Berlin;Software Engineer;137518;Full-Time;Engineering;Senior
ID_0891;Performance Evaluation;02/04/2023 15:49;Berlin;Software Engineer;137518;Full-Time;Engineering;Senior
ID_0891;Promotion/Salary Adjustment;12/04/2023 1:25;Berlin;Software Engineer;137518;Full-Time;Engineering;Senior
ID_0891;Learning and Development Program;22/04/2023 3:32;Berlin;Software Engineer;137518;Full-Time;Engineering;Senior
ID_0891;Annual Performance Review;17/06/2023 15:16;Berlin;Software Engineer;137518;Full-Time;Engineering;Senior
ID_0891;Offboarding/Retirement;29/06/2023 1:15;Berlin;Software Engineer;137518;Full-Time;Engineering;Senior
ID_0892;Job Posting;24/12/2021 1:28;San Francisco;UX/UI Designer;84419;Full-Time;Design;Junior
ID_0892;Application Submission;30/12/2021 21:42;San Francisco;UX/UI Designer;84419;Full-Time;Design;Junior
ID_0892;Candidate Screening;31/12/2021 19:07;San Francisco;UX/UI Designer;84419;Full-Time;Design;Junior
ID_0892;Interview Process;02/01/2022 23:38;San Francisco;UX/UI Designer;84419;Full-Time;Design;Junior
ID_0892;Job Offer Extended;10/01/2022 10:43;San Francisco;UX/UI Designer;84419;Full-Time;Design;Junior
ID_0892;Job Offer Accepted;13/01/2022 14:31;San Francisco;UX/UI Designer;84419;Full-Time;Design;Junior
ID_0892;Onboarding Initiated;17/01/2022 5:26;San Francisco;UX/UI Designer;84419;Full-Time;Design;Junior
ID_0892;Initial Training Program;27/01/2022 9:25;San Francisco;UX/UI Designer;84419;Full-Time;Design;Junior
ID_0892;Completion of Onboarding;28/01/2022 9:25;San Francisco;UX/UI Designer;84419;Full-Time;Design;Junior
ID_0892;Performance Evaluation;15/09/2022 19:42;San Francisco;UX/UI Designer;84419;Full-Time;Design;Junior
ID_0892;Learning and Development Program;23/09/2022 20:35;San Francisco;UX/UI Designer;84419;Full-Time;Design;Junior
ID_0892;Annual Performance Review;30/10/2022 12:10;San Francisco;UX/UI Designer;84419;Full-Time;Design;Junior
ID_0892;Offboarding/Retirement;13/11/2022 9:52;San Francisco;UX/UI Designer;84419;Full-Time;Design;Junior
ID_0893;Job Posting;20/12/2021 2:16;New York;QA Engineer;100868;Full-Time;Quality Assurance;Senior
ID_0893;Application Submission;26/12/2021 4:04;New York;QA Engineer;100868;Full-Time;Quality Assurance;Senior
ID_0893;Candidate Screening;26/12/2021 15:15;New York;QA Engineer;100868;Full-Time;Quality Assurance;Senior
ID_0893;Interview Process;31/12/2021 8:00;New York;QA Engineer;100868;Full-Time;Quality Assurance;Senior
ID_0893;Job Offer Extended;14/01/2022 22:59;New York;QA Engineer;100868;Full-Time;Quality Assurance;Senior
ID_0893;Job Offer Accepted;16/01/2022 7:35;New York;QA Engineer;100868;Full-Time;Quality Assurance;Senior
ID_0893;Onboarding Initiated;20/01/2022 6:53;New York;QA Engineer;100868;Full-Time;Quality Assurance;Senior
ID_0893;Completion of Onboarding;30/01/2022 2:40;New York;QA Engineer;100868;Full-Time;Quality Assurance;Senior
ID_0893;Performance Evaluation;12/05/2023 21:51;New York;QA Engineer;100868;Full-Time;Quality Assurance;Senior
ID_0893;Performance Improvement Plan Initiated;23/05/2023 7:00;New York;QA Engineer;100868;Full-Time;Quality Assurance;Senior
ID_0893;Follow-up Evaluation;07/07/2023 3:28;New York;QA Engineer;100868;Full-Time;Quality Assurance;Senior
ID_0893;Annual Performance Review;24/07/2023 6:20;New York;QA Engineer;100868;Full-Time;Quality Assurance;Senior
ID_0893;Offboarding/Retirement;01/08/2023 18:52;New York;QA Engineer;100868;Full-Time;Quality Assurance;Senior
ID_0894;Job Posting;18/03/2021 9:59;Sydney;Software Engineer;126691;Full-Time;Engineering;Senior
ID_0894;Application Submission;25/03/2021 14:59;Sydney;Software Engineer;126691;Full-Time;Engineering;Senior
ID_0894;Candidate Screening;28/03/2021 13:26;Sydney;Software Engineer;126691;Full-Time;Engineering;Senior
ID_0894;Interview Process;03/04/2021 13:16;Sydney;Software Engineer;126691;Full-Time;Engineering;Senior
ID_0894;Job Offer Extended;17/04/2021 15:48;Sydney;Software Engineer;126691;Full-Time;Engineering;Senior
ID_0894;Job Offer Accepted;21/04/2021 0:24;Sydney;Software Engineer;126691;Full-Time;Engineering;Senior
ID_0894;Onboarding Initiated;22/04/2021 12:56;Sydney;Software Engineer;126691;Full-Time;Engineering;Senior
ID_0894;Completion of Onboarding;02/05/2021 15:42;Sydney;Software Engineer;126691;Full-Time;Engineering;Senior
ID_0894;Grievance Raised by Employee;13/02/2022 17:03;Sydney;Software Engineer;126691;Full-Time;Engineering;Senior
ID_0894;Grievance Resolution Process;21/02/2022 16:53;Sydney;Software Engineer;126691;Full-Time;Engineering;Senior
ID_0894;Performance Evaluation;17/03/2022 21:37;Sydney;Software Engineer;126691;Full-Time;Engineering;Senior
ID_0894;Annual Performance Review;28/03/2022 17:08;Sydney;Software Engineer;126691;Full-Time;Engineering;Senior
ID_0894;Offboarding/Retirement;09/04/2022 20:38;Sydney;Software Engineer;126691;Full-Time;Engineering;Senior
ID_0895;Job Posting;09/03/2021 7:28;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0895;Application Submission;13/03/2021 10:49;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0895;Candidate Screening;15/03/2021 2:10;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0895;Interview Process;17/03/2021 22:59;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0895;Job Offer Extended;29/03/2021 11:32;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0895;Job Offer Accepted;02/04/2021 4:08;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0895;Onboarding Initiated;09/04/2021 3:50;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0895;Completion of Onboarding;16/04/2021 8:56;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0895;Grievance Raised by Employee;16/11/2022 8:16;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0895;Grievance Unresolved;23/11/2022 14:10;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0895;Early Termination;24/11/2022 14:10;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0895;Exit Interview;29/11/2022 3:34;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0895;Final Settlement;02/12/2022 12:41;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0895;Offboarding/Retirement;12/12/2022 16:55;San Francisco;Software Engineer;104332;Full-Time;Engineering;Mid-level
ID_0896;Job Posting;28/07/2021 15:44;San Francisco;Software Engineer;132816;Freelance;Engineering;Senior
ID_0896;Application Submission;02/08/2021 12:04;San Francisco;Software Engineer;132816;Freelance;Engineering;Senior
ID_0896;Candidate Screening;04/08/2021 17:57;San Francisco;Software Engineer;132816;Freelance;Engineering;Senior
ID_0896;Interview Process;10/08/2021 15:22;San Francisco;Software Engineer;132816;Freelance;Engineering;Senior
ID_0896;Job Offer Extended;18/08/2021 23:12;San Francisco;Software Engineer;132816;Freelance;Engineering;Senior
ID_0896;Job Offer Accepted;20/08/2021 8:44;San Francisco;Software Engineer;132816;Freelance;Engineering;Senior
ID_0896;Onboarding Initiated;26/08/2021 9:09;San Francisco;Software Engineer;132816;Freelance;Engineering;Senior
ID_0896;Completion of Onboarding;02/09/2021 21:34;San Francisco;Software Engineer;132816;Freelance;Engineering;Senior
ID_0896;Early Termination;12/06/2022 23:39;San Francisco;Software Engineer;132816;Freelance;Engineering;Senior
ID_0896;Exit Interview;16/06/2022 1:47;San Francisco;Software Engineer;132816;Freelance;Engineering;Senior
ID_0896;Final Settlement;17/06/2022 19:37;San Francisco;Software Engineer;132816;Freelance;Engineering;Senior
ID_0896;Offboarding/Retirement;26/06/2022 21:20;San Francisco;Software Engineer;132816;Freelance;Engineering;Senior
ID_0897;Job Posting;30/01/2021 1:46;San Francisco;Data Scientist;133914;Full-Time;Data Science;Mid-level
ID_0897;Application Submission;02/02/2021 18:28;San Francisco;Data Scientist;133914;Full-Time;Data Science;Mid-level
ID_0897;Candidate Screening;04/02/2021 5:14;San Francisco;Data Scientist;133914;Full-Time;Data Science;Mid-level
ID_0897;Interview Process;06/02/2021 15:04;San Francisco;Data Scientist;133914;Full-Time;Data Science;Mid-level
ID_0897;Job Offer Extended;20/02/2021 2:26;San Francisco;Data Scientist;133914;Full-Time;Data Science;Mid-level
ID_0897;Job Offer Accepted;22/02/2021 18:25;San Francisco;Data Scientist;133914;Full-Time;Data Science;Mid-level
ID_0897;Onboarding Initiated;24/02/2021 18:44;San Francisco;Data Scientist;133914;Full-Time;Data Science;Mid-level
ID_0897;Completion of Onboarding;27/02/2021 19:30;San Francisco;Data Scientist;133914;Full-Time;Data Science;Mid-level
ID_0897;Early Termination;08/10/2021 19:59;San Francisco;Data Scientist;133914;Full-Time;Data Science;Mid-level
ID_0897;Exit Interview;14/10/2021 15:24;San Francisco;Data Scientist;133914;Full-Time;Data Science;Mid-level
ID_0897;Final Settlement;18/10/2021 2:47;San Francisco;Data Scientist;133914;Full-Time;Data Science;Mid-level
ID_0897;Offboarding/Retirement;30/10/2021 9:52;San Francisco;Data Scientist;133914;Full-Time;Data Science;Mid-level
ID_0898;Job Posting;18/04/2021 15:46;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0898;Application Submission;25/04/2021 1:43;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0898;Candidate Screening;25/04/2021 6:38;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0898;Interview Process;01/05/2021 19:59;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0898;Job Offer Extended;10/05/2021 16:14;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0898;Job Offer Accepted;11/05/2021 21:01;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0898;Onboarding Initiated;17/05/2021 12:36;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0898;Completion of Onboarding;25/05/2021 21:16;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0898;Performance Evaluation;28/02/2023 9:52;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0898;Employee Complaint About Performance Review;13/03/2023 8:04;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0898;Performance Improvement Plan Initiated;14/03/2023 8:04;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0898;Follow-up Evaluation;16/04/2023 10:11;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0898;Annual Performance Review;02/05/2023 8:39;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0898;Offboarding/Retirement;14/05/2023 12:55;Chicago;QA Engineer;70065;Freelance;Quality Assurance;Junior
ID_0899;Job Posting;21/05/2021 12:38;New York;Software Engineer;145727;Full-Time;Engineering;Senior
ID_0899;Application Submission;27/05/2021 15:48;New York;Software Engineer;145727;Full-Time;Engineering;Senior
ID_0899;Candidate Screening;29/05/2021 18:42;New York;Software Engineer;145727;Full-Time;Engineering;Senior
ID_0899;Interview Process;01/06/2021 12:05;New York;Software Engineer;145727;Full-Time;Engineering;Senior
ID_0899;Job Offer Extended;17/06/2021 5:15;New York;Software Engineer;145727;Full-Time;Engineering;Senior
ID_0899;Job Offer Accepted;18/06/2021 11:52;New York;Software Engineer;145727;Full-Time;Engineering;Senior
ID_0899;Onboarding Initiated;22/06/2021 12:06;New York;Software Engineer;145727;Full-Time;Engineering;Senior
ID_0899;Completion of Onboarding;03/07/2021 2:14;New York;Software Engineer;145727;Full-Time;Engineering;Senior
ID_0899;Performance Evaluation;07/04/2023 18:25;New York;Software Engineer;145727;Full-Time;Engineering;Senior
ID_0899;Performance Improvement Plan Initiated;19/04/2023 15:41;New York;Software Engineer;145727;Full-Time;Engineering;Senior
ID_0899;Follow-up Evaluation;04/06/2023 19:58;New York;Software Engineer;145727;Full-Time;Engineering;Senior
ID_0899;Annual Performance Review;23/06/2023 3:29;New York;Software Engineer;145727;Full-Time;Engineering;Senior
ID_0899;Offboarding/Retirement;07/07/2023 8:20;New York;Software Engineer;145727;Full-Time;Engineering;Senior
ID_0900;Job Posting;23/06/2021 10:10;Sydney;Data Scientist;139017;Full-Time;Data Science;Senior
ID_0900;Application Submission;29/06/2021 7:44;Sydney;Data Scientist;139017;Full-Time;Data Science;Senior
ID_0900;Candidate Screening;30/06/2021 12:08;Sydney;Data Scientist;139017;Full-Time;Data Science;Senior
ID_0900;Interview Process;06/07/2021 3:35;Sydney;Data Scientist;139017;Full-Time;Data Science;Senior
ID_0900;Job Offer Extended;21/07/2021 16:48;Sydney;Data Scientist;139017;Full-Time;Data Science;Senior
ID_0900;Job Offer Accepted;24/07/2021 4:26;Sydney;Data Scientist;139017;Full-Time;Data Science;Senior
ID_0900;Onboarding Initiated;29/07/2021 18:08;Sydney;Data Scientist;139017;Full-Time;Data Science;Senior
ID_0900;Completion of Onboarding;06/08/2021 5:00;Sydney;Data Scientist;139017;Full-Time;Data Science;Senior
ID_0900;Performance Evaluation;21/02/2023 23:12;Sydney;Data Scientist;139017;Full-Time;Data Science;Senior
ID_0900;Missed Annual Performance Review;07/03/2023 23:22;Sydney;Data Scientist;139017;Full-Time;Data Science;Senior
ID_0900;Promotion Delayed;08/03/2023 23:22;Sydney;Data Scientist;139017;Full-Time;Data Science;Senior
ID_0900;Follow-up Performance Evaluation;09/03/2023 23:22;Sydney;Data Scientist;139017;Full-Time;Data Science;Senior
ID_0900;Offboarding/Retirement;10/03/2023 23:22;Sydney;Data Scientist;139017;Full-Time;Data Science;Senior
ID_0901;Job Posting;05/08/2021 6:10;San Francisco;UX/UI Designer;103061;Full-Time;Design;Senior
ID_0901;Application Submission;12/08/2021 14:49;San Francisco;UX/UI Designer;103061;Full-Time;Design;Senior
ID_0901;Candidate Screening;13/08/2021 7:18;San Francisco;UX/UI Designer;103061;Full-Time;Design;Senior
ID_0901;Interview Process;16/08/2021 6:49;San Francisco;UX/UI Designer;103061;Full-Time;Design;Senior
ID_0901;Job Offer Extended;23/08/2021 17:31;San Francisco;UX/UI Designer;103061;Full-Time;Design;Senior
ID_0901;Job Offer Accepted;25/08/2021 13:03;San Francisco;UX/UI Designer;103061;Full-Time;Design;Senior
ID_0901;Onboarding Initiated;30/08/2021 12:17;San Francisco;UX/UI Designer;103061;Full-Time;Design;Senior
ID_0901;Initial Training Program;04/09/2021 14:23;San Francisco;UX/UI Designer;103061;Full-Time;Design;Senior
ID_0901;Completion of Onboarding;05/09/2021 14:23;San Francisco;UX/UI Designer;103061;Full-Time;Design;Senior
ID_0901;Performance Evaluation;13/08/2022 1:27;San Francisco;UX/UI Designer;103061;Full-Time;Design;Senior
ID_0901;Learning and Development Program;21/08/2022 1:55;San Francisco;UX/UI Designer;103061;Full-Time;Design;Senior
ID_0901;Annual Performance Review;25/10/2022 6:48;San Francisco;UX/UI Designer;103061;Full-Time;Design;Senior
ID_0901;Offboarding/Retirement;08/11/2022 1:58;San Francisco;UX/UI Designer;103061;Full-Time;Design;Senior
ID_0902;Job Posting;04/11/2021 15:35;San Francisco;UX/UI Designer;79919;Freelance;Design;Junior
ID_0902;Application Submission;10/11/2021 11:21;San Francisco;UX/UI Designer;79919;Freelance;Design;Junior
ID_0902;Candidate Screening;11/11/2021 7:16;San Francisco;UX/UI Designer;79919;Freelance;Design;Junior
ID_0902;Interview Process;18/11/2021 5:16;San Francisco;UX/UI Designer;79919;Freelance;Design;Junior
ID_0902;Job Offer Extended;29/11/2021 4:16;San Francisco;UX/UI Designer;79919;Freelance;Design;Junior
ID_0902;Job Offer Accepted;30/11/2021 12:25;San Francisco;UX/UI Designer;79919;Freelance;Design;Junior
ID_0902;Onboarding Initiated;03/12/2021 17:05;San Francisco;UX/UI Designer;79919;Freelance;Design;Junior
ID_0902;Delay Due to Incomplete Documentation;09/12/2021 1:49;San Francisco;UX/UI Designer;79919;Freelance;Design;Junior
ID_0902;Onboarding Restarted;10/12/2021 1:49;San Francisco;UX/UI Designer;79919;Freelance;Design;Junior
ID_0902;Completion of Onboarding;11/12/2021 1:49;San Francisco;UX/UI Designer;79919;Freelance;Design;Junior
ID_0902;Performance Evaluation;05/10/2022 12:28;San Francisco;UX/UI Designer;79919;Freelance;Design;Junior
ID_0902;Annual Performance Review;16/10/2022 1:30;San Francisco;UX/UI Designer;79919;Freelance;Design;Junior
ID_0902;Offboarding/Retirement;23/10/2022 15:02;San Francisco;UX/UI Designer;79919;Freelance;Design;Junior
ID_0903;Job Posting;04/02/2021 22:40;New York;Data Scientist;115292;Full-Time;Data Science;Junior
ID_0903;Application Submission;09/02/2021 18:20;New York;Data Scientist;115292;Full-Time;Data Science;Junior
ID_0903;Candidate Screening;10/02/2021 6:16;New York;Data Scientist;115292;Full-Time;Data Science;Junior
ID_0903;Interview Process;13/02/2021 7:59;New York;Data Scientist;115292;Full-Time;Data Science;Junior
ID_0903;Job Offer Extended;24/02/2021 11:11;New York;Data Scientist;115292;Full-Time;Data Science;Junior
